"HOOK"	"KAAL"	"CAS"	"Name"	"RT"	"Match"	"RTV"	"MatchV"	"Siloxane"	"Cont"	"SampC"	"SampFC"	"AmbiC"	"BlankC"	"SampMax"	"SampFMax"	"SampMean"	"SampFMean"	"SampMedianPos"	"SampFMedianPos"	"SampP"	"SampFP"	"AmbiP"	"BlankP"	"AmbiT"	"BlankT"	"AmbiRatio"	"AmbiFT"	"BlankFT"	"AmbiFRatio"	"Candidate"	"Real"	"AmbiTadj"	"BlankTadj"	"AmbiFTadj"	"BlankFTadj"	"FReal"
0.000361919420523823	1.6667232658109e-05	"592-77-8"	"(E)-hept-2-ene"	5.3486	79	0.00631827200000002	23.3666666666667	FALSE	FALSE	5	5	0	0	351378.94959	351378.94959	4837.53976639063	4837.53976639063	95664.557352	95664.557352	0.0390625	0.0390625	0	0	0.0526731212903102	0.0526731212903102	Inf	0.0526731212903102	0.0526731212903102	Inf	TRUE	TRUE	0.0754981405161113	0.0781015246718393	0.0541362635483744	0.0548987461335627	TRUE
0.003323574982019	0.000810400653978284	"5926-95-4"	"3H-pyran-2,6-dione"	7.6282	86	1.56307134701754	67.4795321637427	FALSE	FALSE	16	16	0	1	1605323.7902	1605323.7902	48319.6487311266	48319.6487311266	299847.41051	299847.41051	0.125	0.125	0	0.0256410256410256	0.00192982025777934	0.00339742606465293	Inf	0.00192982025777934	0.00339742606465293	Inf	TRUE	TRUE	0.00753872278957229	0.0110921689121808	0.00445558528037676	0.0063629496085378	TRUE
0.00243882881314456	0.152288872278278	"5989-33-3"	"linalool oxide (furanoid)"	9.2799	94	0.0337161364413742	117.685959671397	FALSE	FALSE	91	91	0	0	44428248.1557	44428248.1557	3797094.87949283	3797094.87949283	2232017.45046	2232017.45046	0.7109375	0.7109375	0	0	4.91194706980601e-10	4.91194706980601e-10	Inf	4.91194706980601e-10	4.91194706980601e-10	Inf	TRUE	TRUE	1.26728234400995e-08	1.26728234400995e-08	7.2696816633129e-09	7.2696816633129e-09	TRUE
0.000464584221377216	0.000336150803363923	"624-42-0"	"6-methylheptan-3-one"	8.05825	83	0.0810095499242425	42.8106060606061	FALSE	FALSE	12	12	0	0	357377.70936	357377.70936	12613.2043548281	12613.2043548281	67373.50234	67373.50234	0.09375	0.09375	0	0	0.00436762451141917	0.00436762451141917	Inf	0.00436762451141917	0.00436762451141917	Inf	TRUE	TRUE	0.0125205235994016	0.0131028735342575	0.00751637706616323	0.00751637706616323	TRUE
0.000381588125082938	8.56376211053551e-05	"624-54-4"	"pentyl propanoate"	7.2476	79	0.0877797420952381	26.6	FALSE	FALSE	14	14	0	0	126645.41646	126645.41646	6153.35206742422	6153.35206742422	52989.8978525	52989.8978525	0.109375	0.109375	0	0	0.000503285029773328	0.000503285029773328	Inf	0.000503285029773328	0.000503285029773328	Inf	TRUE	TRUE	0.00209431512389546	0.00223875064968136	0.00124143640677421	0.00128424455873194	TRUE
0.00079070492932788	3.90619798209363e-05	"626-89-1"	"4-methylpentan-1-ol"	4.7306	84	0.0261811438235294	16.9967320261438	FALSE	FALSE	17	17	0	0	136451.24842	136451.24842	9055.27856509141	9055.27856509141	65514.773378	65514.773378	0.1328125	0.1328125	0	0	0.000173632991680482	0.000173632991680482	Inf	0.000173632991680482	0.000173632991680482	Inf	TRUE	TRUE	0.000933277330282591	0.000973854605512269	0.000558645277580681	0.000558645277580681	TRUE
0.0837578031683722	0.0154150520555805	"66-25-1"	"hexanal"	4.0229	94	0.36701046580189	16.7062982468797	FALSE	FALSE	128	128	12	6	3463016.00222	3463016.00222	816946.861464602	816946.861464602	640794.350448	640794.350448	1	1	0.75	0.153846153846154	3.54208567896356e-10	7.09834937282038e-26	4.21796007901831	3.54208567896356e-10	7.09834937282038e-26	4.21796007901831	TRUE	TRUE	1.26728234400995e-08	9.15687069093829e-24	7.2696816633129e-09	5.25277853588708e-24	TRUE
0.0232418807090717	0	"6728-26-3"	"(E)-hex-2-enal"	4.9878	91	0.0254612172807018	41.5828796128252	FALSE	FALSE	54	54	0	0	1059543.036444	1059543.036444	123586.883773164	123586.883773164	218251.1609815	218251.1609815	0.421875	0.421875	0	0	4.36806791590151e-10	4.36806791590151e-10	Inf	4.36806791590151e-10	4.36806791590151e-10	Inf	TRUE	TRUE	1.26728234400995e-08	1.26728234400995e-08	7.2696816633129e-09	7.2696816633129e-09	TRUE
0.00021943009561301	0	"693-95-8"	"4-methyl-1,3-thiazole"	8.0701	80	0.005464145	16.7777777777778	FALSE	FALSE	9	9	0	0	263964.64214	263964.64214	6911.09050479688	6911.09050479688	80115.927506	80115.927506	0.0703125	0.0703125	0	0	0.00544387146040282	0.00544387146040282	Inf	0.00544387146040282	0.00544387146040282	Inf	TRUE	TRUE	0.0143318248651421	0.0152665090954775	0.00875753234934367	0.00875753234934367	TRUE
0.00441929676158247	0	"72237-36-6"	"hex-4-enyl acetate"	7.8306	92	0.0140495389583333	12.2291666666667	FALSE	FALSE	16	16	0	0	1732878.53376	1732878.53376	30291.8234858516	30291.8234858516	146653.738041	146653.738041	0.125	0.125	0	0	0.0176424199563728	0.0176424199563728	Inf	0.0176424199563728	0.0176424199563728	Inf	TRUE	TRUE	0.0361249551487633	0.0373093799077391	0.0217589846128597	0.0217589846128597	TRUE
0.00206502729960763	0.000484493336911169	"7642-10-6"	"hept-3-ene"	5.2964	78	0.0274192447368421	20.140350877193	FALSE	FALSE	19	19	0	0	1309791.096	1309791.096	40401.3168257422	40401.3168257422	107766.959606	107766.959606	0.1484375	0.1484375	0	0	0.00343590706105887	0.00343590706105887	Inf	0.00343590706105887	0.00343590706105887	Inf	TRUE	TRUE	0.0108280696523669	0.0110921689121808	0.0063629496085378	0.0063629496085378	TRUE
0.00342873590895749	0.00219312107032281	"78-70-6"	"linalool"	9.44485	82	0.0360195764438122	139.539829302987	FALSE	FALSE	37	37	0	0	1475430.08522	1475430.08522	86649.650009875	86649.650009875	140056.109889	140056.109889	0.2890625	0.2890625	0	0	4.2858423586272e-05	4.2858423586272e-05	Inf	4.2858423586272e-05	4.2858423586272e-05	Inf	TRUE	TRUE	0.000292185491231907	0.000292950464696303	0.000167610281791947	0.000168049103779275	TRUE
0.000681623408768814	3.55974604391292e-05	"871-83-0"	"2-methylnonane"	13.29305	83.5	12.4599394917424	8.54545454545454	FALSE	FALSE	10	10	0	1	143864.896048	143864.896048	6340.11352575781	6340.11352575781	79487.080071	79487.080071	0.078125	0.078125	0	0.0256410256410256	0.00214379963687521	0.0135756412423289	Inf	0.00214379963687521	0.0135756412423289	Inf	TRUE	TRUE	0.00790143294734005	0.0301940986251798	0.00466591685672839	0.0176245167005674	TRUE
4.51490235728775e-05	3.57004733657485e-05	"872-05-9"	"dec-1-ene"	13.8689	83	0.449085332857143	36.2380952380952	FALSE	FALSE	7	7	0	0	122466.848784	122466.848784	2863.87071222656	2863.87071222656	45683.725096	45683.725096	0.0546875	0.0546875	0	0	0.0107945214525655	0.0107945214525655	Inf	0.0107945214525655	0.0107945214525655	Inf	TRUE	TRUE	0.0248659512032313	0.0257869123589066	0.0150715959903745	0.0150715959903745	TRUE
0.189454769718223	0.00151683046734545	"928-96-1"	"(Z)-hex-3-en-1-ol"	5.14305	94	0.486271193877338	18.6839936023622	FALSE	FALSE	87	87	0	0	40801067.787	40801067.787	2634433.75611166	2634433.75611166	1454511.50472	1454511.50472	0.6796875	0.6796875	0	0	1.59376780350041e-07	1.59376780350041e-07	Inf	1.59376780350041e-07	1.59376780350041e-07	Inf	TRUE	TRUE	2.56995058314442e-06	2.56995058314442e-06	1.47423521823788e-06	1.47423521823788e-06	TRUE
0.0209499209089742	0.000208556509729489	"96-04-8"	"heptane-2,3-dione"	4.7488	90	0.717213721015894	28.6307989690722	FALSE	FALSE	66	66	4	2	3218372.90762	3218372.90762	234484.129637684	234484.129637684	272983.8078775	272983.8078775	0.515625	0.515625	0.25	0.0512820512820513	0.56008992531476	0.0617860890912869	0.887272871436807	0.56008992531476	0.0617860890912869	0.887272871436807	TRUE	TRUE	1	1	1	1	FALSE
0.000821843925930273	6.38376350508907e-05	"96-33-3"	"methyl prop-2-enoate"	3.2989	77	0.0377278719444444	7.25	FALSE	FALSE	8	8	0	0	354664.5583	354664.5583	9500.89500133594	9500.89500133594	124017.303953	124017.303953	0.0625	0.0625	0	0	0.0063944200251696	0.0063944200251696	Inf	0.0063944200251696	0.0063944200251696	Inf	TRUE	TRUE	0.0162177452532382	0.0172313543315656	0.00988465287237098	0.00988465287237098	TRUE
0.00506152516817737	0.0296445633096946	"99-83-2"	"α-phellandrene"	7.7757	90	0.0991575381767109	28.14708886619	FALSE	FALSE	69	69	0	0	9545352.9545	9545352.9545	630309.735132041	630309.735132041	178265.606935	178265.606935	0.5390625	0.5390625	0	0	4.30350723519863e-05	4.30350723519863e-05	Inf	4.30350723519863e-05	4.30350723519863e-05	Inf	TRUE	TRUE	0.000292185491231907	0.000292950464696303	0.000167610281791947	0.000168049103779275	TRUE
0.00487933839072296	0.00626273248954398	"99-87-6"	"p-cymene"	8.13685	89	0.111370490188679	73.9902166317261	FALSE	FALSE	46	46	1	1	2686894.76398	2686894.76398	149299.643835023	149299.643835023	161963.109271	161963.109271	0.359375	0.359375	0.0625	0.0256410256410256	4.05144879136836e-05	2.78545540046847e-05	33.2482385454487	4.05144879136836e-05	2.78545540046847e-05	33.2482385454487	TRUE	TRUE	0.000292185491231907	0.000239549164440289	0.000167610281791947	0.000137415799756445	TRUE
0	0.000956319410218956	"EPA-7965"	"epoxy-linalooloxide"	12.21855	78	0.0736180637433862	102.978835978836	FALSE	FALSE	20	20	0	0	749551.2639104	749551.2639104	31552.3899545641	31552.3899545641	131249.807044	131249.807044	0.15625	0.15625	0	0	0.000460176087410018	0.000460176087410018	Inf	0.000460176087410018	0.000460176087410018	Inf	TRUE	TRUE	0.00204699018192732	0.00219861908429231	0.00121617965958362	0.00126122335067931	TRUE
